tahun_anggaran,kd_klpd,kd_satker,kd_satker_str,kd_lpse,kd_tender,kd_tahapan,nama_tahapan,kd_akt,nama_akt,tgl_awal,tgl_akhir,_event_date
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10059333000,18796,"Pembukaan dan evaluasi penawaran file II",187,,"2025-08-25 13:01:00","2025-08-25 15:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10059333000,18804,"Penetapan pemenang",188,,"2025-08-25 15:01:00","2025-08-25 16:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10059333000,18810,"Pengumuman pemenang",189,,"2025-08-25 16:01:00","2025-08-25 23:59:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10059333000,18789,"Masa Sanggah Hasil Lelang",190,,"2025-08-26 08:00:00","2025-09-01 08:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10059333000,18784,"Klarifikasi dan negosiasi teknis dan biaya",191,,"2025-09-01 08:01:00","2025-09-02 16:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10059333000,18817,"Surat penunjukan penyedia barang/jasa",193,,"2025-09-03 08:00:00","2025-09-04 16:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10059333000,18803,"Penandatanganan  kontrak",194,,"2025-09-05 08:00:00","2025-09-19 16:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10059789000,18777,"Download dokumen pemilihan dan kualifikasi",292,,"2025-08-08 15:00:00","2025-08-14 13:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10059789000,18807,"Pengumuman pascakualifikasi",291,,"2025-08-08 15:00:00","2025-08-14 23:59:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10059789000,18812,"Penjelasan dokumen lelang",293,,"2025-08-11 09:00:00","2025-08-11 10:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10059789000,18833,"Upload Dokumen Penawaran",294,,"2025-08-11 12:01:00","2025-08-14 13:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10059789000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",295,,"2025-08-14 13:01:00","2025-08-20 13:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10059789000,18843,,296,,"2025-08-14 13:10:00","2025-08-20 23:59:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10059789000,18802,"Pembuktian kualifikasi",297,,"2025-08-20 09:00:00","2025-08-20 16:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10059789000,18804,"Penetapan pemenang",298,,"2025-08-20 16:01:00","2025-08-20 17:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10059789000,18810,"Pengumuman pemenang",299,,"2025-08-20 17:01:00","2025-08-20 18:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10059789000,18789,"Masa Sanggah Hasil Lelang",300,,"2025-08-20 18:01:00","2025-08-26 08:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10059789000,18817,"Surat penunjukan penyedia barang/jasa",301,,"2025-08-26 08:01:00","2025-08-29 16:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10059789000,18803,"Penandatanganan  kontrak",302,,"2025-09-01 08:00:00","2025-09-12 16:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10060746000,18777,"Download dokumen pemilihan dan kualifikasi",292,,"2025-07-29 08:00:00","2025-08-05 09:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10060746000,18807,"Pengumuman pascakualifikasi",291,,"2025-07-29 08:00:00","2025-08-03 23:59:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10060746000,18812,"Penjelasan dokumen lelang",293,,"2025-07-31 08:00:00","2025-07-31 09:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10060746000,18833,"Upload Dokumen Penawaran",294,,"2025-07-31 13:00:00","2025-08-05 09:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10060746000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",295,,"2025-08-05 09:01:00","2025-08-05 09:15:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10060746000,18843,,296,,"2025-08-05 09:16:00","2025-08-07 15:30:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10060746000,18802,"Pembuktian kualifikasi",297,,"2025-08-07 15:45:00","2025-08-07 15:50:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10060746000,18804,"Penetapan pemenang",298,,"2025-08-07 15:51:00","2025-08-07 16:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10060746000,18810,"Pengumuman pemenang",299,,"2025-08-07 16:01:00","2025-08-07 16:05:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10060746000,18789,"Masa Sanggah Hasil Lelang",300,,"2025-08-07 16:06:00","2025-08-07 16:07:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10060746000,18817,"Surat penunjukan penyedia barang/jasa",301,,"2025-08-07 16:08:00","2025-08-07 16:09:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10060746000,18803,"Penandatanganan  kontrak",302,,"2025-08-07 16:10:00","2025-08-07 16:15:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10064439000,18807,"Pengumuman pascakualifikasi",291,,"2025-08-27 12:00:00","2025-09-01 16:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10064439000,18777,"Download dokumen pemilihan dan kualifikasi",292,,"2025-08-27 12:01:00","2025-09-04 12:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10064439000,18812,"Penjelasan dokumen lelang",293,,"2025-09-01 09:00:00","2025-09-01 10:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10064439000,18833,"Upload Dokumen Penawaran",294,,"2025-09-01 10:01:00","2025-09-04 12:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10064439000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",295,,"2025-09-04 12:01:00","2025-09-04 13:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10064439000,18843,,296,,"2025-09-04 13:01:00","2025-09-10 16:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10064439000,18802,"Pembuktian kualifikasi",297,,"2025-09-10 09:00:00","2025-09-10 15:30:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10064439000,18804,"Penetapan pemenang",298,,"2025-09-10 16:01:00","2025-09-10 16:30:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10064439000,18810,"Pengumuman pemenang",299,,"2025-09-10 16:31:00","2025-09-10 17:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10064439000,18789,"Masa Sanggah Hasil Lelang",300,,"2025-09-11 08:00:00","2025-09-16 08:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10064439000,18817,"Surat penunjukan penyedia barang/jasa",301,,"2025-09-16 08:01:00","2025-09-18 16:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10064439000,18803,"Penandatanganan  kontrak",302,,"2025-09-17 08:00:00","2025-09-30 16:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10064984000,18777,"Download dokumen pemilihan dan kualifikasi",292,,"2025-08-08 08:00:00","2025-08-15 08:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10064984000,18807,"Pengumuman pascakualifikasi",291,,"2025-08-08 08:00:00","2025-08-13 23:59:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10064984000,18812,"Penjelasan dokumen lelang",293,,"2025-08-11 08:00:00","2025-08-11 09:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10064984000,18833,"Upload Dokumen Penawaran",294,,"2025-08-11 12:01:00","2025-08-15 08:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10064984000,18843,,296,,"2025-08-15 08:01:00","2025-08-25 23:59:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10064984000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",295,,"2025-08-15 08:01:00","2025-08-15 14:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10064984000,18802,"Pembuktian kualifikasi",297,,"2025-08-25 09:00:00","2025-08-25 16:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10064984000,18804,"Penetapan pemenang",298,,"2025-08-25 16:01:00","2025-08-25 17:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10064984000,18810,"Pengumuman pemenang",299,,"2025-08-25 17:01:00","2025-08-26 08:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10064984000,18789,"Masa Sanggah Hasil Lelang",300,,"2025-08-26 08:01:00","2025-09-01 08:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10064984000,18817,"Surat penunjukan penyedia barang/jasa",301,,"2025-09-01 08:00:00","2025-09-02 23:59:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10064984000,18803,"Penandatanganan  kontrak",302,,"2025-09-03 08:00:00","2025-09-12 16:00:00","2025-10-10"
2025,"D107","11293093","1.02.0.00.0.00.02.0000",93,10066680000,18807,"Pengumuman pascakualifikasi",291,,"2025-08-01 18:00:00","2025-08-06 23:59:00","2025-10-10"
2025,"D107","11293093","1.02.0.00.0.00.02.0000",93,10066680000,18777,"Download dokumen pemilihan dan kualifikasi",292,,"2025-08-01 18:00:00","2025-08-07 12:00:00","2025-10-10"
2025,"D107","11293093","1.02.0.00.0.00.02.0000",93,10066680000,18812,"Penjelasan dokumen lelang",293,,"2025-08-04 08:00:00","2025-08-04 09:00:00","2025-10-10"
2025,"D107","11293093","1.02.0.00.0.00.02.0000",93,10066680000,18833,"Upload Dokumen Penawaran",294,,"2025-08-04 12:00:00","2025-08-07 12:00:00","2025-10-10"
2025,"D107","11293093","1.02.0.00.0.00.02.0000",93,10066680000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",295,,"2025-08-07 12:01:00","2025-08-07 23:59:00","2025-10-10"
2025,"D107","11293093","1.02.0.00.0.00.02.0000",93,10066680000,18843,,296,,"2025-08-07 12:15:00","2025-08-13 23:59:00","2025-10-10"
2025,"D107","11293093","1.02.0.00.0.00.02.0000",93,10066680000,18802,"Pembuktian kualifikasi",297,,"2025-08-13 09:00:00","2025-08-13 15:00:00","2025-10-10"
2025,"D107","11293093","1.02.0.00.0.00.02.0000",93,10066680000,18804,"Penetapan pemenang",298,,"2025-08-13 15:05:00","2025-08-13 16:00:00","2025-10-10"
2025,"D107","11293093","1.02.0.00.0.00.02.0000",93,10066680000,18810,"Pengumuman pemenang",299,,"2025-08-13 16:01:00","2025-08-13 23:59:00","2025-10-10"
2025,"D107","11293093","1.02.0.00.0.00.02.0000",93,10066680000,18789,"Masa Sanggah Hasil Lelang",300,,"2025-08-14 08:00:00","2025-08-19 08:00:00","2025-10-10"
2025,"D107","11293093","1.02.0.00.0.00.02.0000",93,10066680000,18817,"Surat penunjukan penyedia barang/jasa",301,,"2025-08-19 09:00:00","2025-08-21 16:00:00","2025-10-10"
2025,"D107","11293093","1.02.0.00.0.00.02.0000",93,10066680000,18803,"Penandatanganan  kontrak",302,,"2025-08-21 09:00:00","2025-09-05 16:00:00","2025-10-10"
2025,"D107","16999093","4.02.0.00.0.00.25.0000",93,10067029000,18808,"Pengumuman prakualifikasi",172,,"2025-08-15 13:00:00","2025-08-22 07:30:00","2025-10-10"
2025,"D107","16999093","4.02.0.00.0.00.25.0000",93,10067029000,18778,"Download dokumen prakualifikasi",173,,"2025-08-15 13:01:00","2025-08-22 07:31:00","2025-10-10"
2025,"D107","16999093","4.02.0.00.0.00.25.0000",93,10067029000,18832,"Penjelasan Dokumen Prakualifikasi",174,,"2025-08-19 09:00:00","2025-08-19 10:00:00","2025-10-10"
2025,"D107","16999093","4.02.0.00.0.00.25.0000",93,10067029000,18827,"Upload dokumen prakualifikasi",175,,"2025-08-19 13:00:00","2025-08-28 11:00:00","2025-10-10"
2025,"D107","16999093","4.02.0.00.0.00.25.0000",93,10067029000,18779,"Evaluasi dokumen kualifikasi dan pembuktian kualifikasi",176,,"2025-08-28 11:01:00","2025-08-29 23:58:00","2025-10-10"
2025,"D107","16999093","4.02.0.00.0.00.25.0000",93,10067029000,18802,"Pembuktian kualifikasi",177,,"2025-08-29 08:30:00","2025-08-29 18:00:00","2025-10-10"
2025,"D107","16999093","4.02.0.00.0.00.25.0000",93,10067029000,18830,"Penetapan Hasil Kualifikasi",178,,"2025-08-29 18:01:00","2025-08-29 20:00:00","2025-10-10"
2025,"D107","16999093","4.02.0.00.0.00.25.0000",93,10067029000,18811,"Penjelasan",179,,"2025-08-29 20:01:00","2025-08-29 23:30:00","2025-10-10"
2025,"D107","16999093","4.02.0.00.0.00.25.0000",93,10067029000,18791,"Masa sanggah prakualifikasi",180,,"2025-08-29 23:31:00","2025-09-03 09:00:00","2025-10-10"
2025,"D107","16999093","4.02.0.00.0.00.25.0000",93,10067029000,18776,,181,,"2025-09-03 09:01:00","2025-09-11 13:00:00","2025-10-10"
2025,"D107","16999093","4.02.0.00.0.00.25.0000",93,10067029000,18812,"Penjelasan dokumen lelang",182,,"2025-09-08 11:00:00","2025-09-08 12:00:00","2025-10-10"
2025,"D107","16999093","4.02.0.00.0.00.25.0000",93,10067029000,18833,"Upload Dokumen Penawaran",183,,"2025-09-08 13:00:00","2025-09-11 13:00:00","2025-10-10"
2025,"D107","16999093","4.02.0.00.0.00.25.0000",93,10067029000,18795,"Pembukaan dan evaluasi penawaran file I",184,,"2025-09-11 13:01:00","2025-09-17 13:00:00","2025-10-10"
2025,"D107","16999093","4.02.0.00.0.00.25.0000",93,10067029000,18793,"Pemberitahuan/pengumuman peringkat teknis",186,,"2025-09-17 13:01:00","2025-09-17 14:00:00","2025-10-10"
2025,"D107","16999093","4.02.0.00.0.00.25.0000",93,10067029000,18796,"Pembukaan dan evaluasi penawaran file II",187,,"2025-09-17 14:01:00","2025-09-17 15:50:00","2025-10-10"
2025,"D107","16999093","4.02.0.00.0.00.25.0000",93,10067029000,18804,"Penetapan pemenang",188,,"2025-09-17 15:51:00","2025-09-17 16:50:00","2025-10-10"
2025,"D107","16999093","4.02.0.00.0.00.25.0000",93,10067029000,18810,"Pengumuman pemenang",189,,"2025-09-17 16:51:00","2025-09-17 19:00:00","2025-10-10"
2025,"D107","16999093","4.02.0.00.0.00.25.0000",93,10067029000,18789,"Masa Sanggah Hasil Lelang",190,,"2025-09-17 19:01:00","2025-09-22 08:00:00","2025-10-10"
2025,"D107","16999093","4.02.0.00.0.00.25.0000",93,10067029000,18784,"Klarifikasi dan negosiasi teknis dan biaya",191,,"2025-09-22 08:01:00","2025-09-23 17:30:00","2025-10-10"
2025,"D107","16999093","4.02.0.00.0.00.25.0000",93,10067029000,18817,"Surat penunjukan penyedia barang/jasa",193,,"2025-09-24 08:00:00","2025-09-25 13:00:00","2025-10-10"
2025,"D107","16999093","4.02.0.00.0.00.25.0000",93,10067029000,18803,"Penandatanganan  kontrak",194,,"2025-09-25 13:01:00","2025-10-09 16:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10069417000,18777,"Download dokumen pemilihan dan kualifikasi",292,,"2025-08-08 17:00:00","2025-08-15 17:05:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10069417000,18807,"Pengumuman pascakualifikasi",291,,"2025-08-08 17:00:00","2025-08-13 23:59:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10069417000,18812,"Penjelasan dokumen lelang",293,,"2025-08-12 08:00:00","2025-08-12 09:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10069417000,18833,"Upload Dokumen Penawaran",294,,"2025-08-12 13:00:00","2025-08-15 17:05:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10069417000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",295,,"2025-08-15 17:06:00","2025-08-15 23:59:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10069417000,18843,,296,,"2025-08-15 17:07:00","2025-08-25 23:59:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10069417000,18802,"Pembuktian kualifikasi",297,,"2025-08-25 08:00:00","2025-08-25 16:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10069417000,18810,"Pengumuman pemenang",299,,"2025-08-25 16:01:00","2025-08-26 08:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10069417000,18804,"Penetapan pemenang",298,,"2025-08-25 16:01:00","2025-08-25 17:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10069417000,18789,"Masa Sanggah Hasil Lelang",300,,"2025-08-26 08:01:00","2025-09-01 08:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10069417000,18817,"Surat penunjukan penyedia barang/jasa",301,,"2025-09-01 08:02:00","2025-09-01 23:59:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10069417000,18803,"Penandatanganan  kontrak",302,,"2025-09-02 00:00:00","2025-09-08 23:59:00","2025-10-10"
2025,"B154","9943093","01",93,10070352000,18807,"Pengumuman pascakualifikasi",291,,"2025-08-13 13:00:00","2025-08-19 23:59:00","2025-10-10"
2025,"B154","9943093","01",93,10070352000,18777,"Download dokumen pemilihan dan kualifikasi",292,,"2025-08-13 13:01:00","2025-08-19 15:00:00","2025-10-10"
2025,"B154","9943093","01",93,10070352000,18812,"Penjelasan dokumen lelang",293,,"2025-08-15 13:00:00","2025-08-15 14:00:00","2025-10-10"
2025,"B154","9943093","01",93,10070352000,18833,"Upload Dokumen Penawaran",294,,"2025-08-15 15:00:00","2025-08-19 15:00:00","2025-10-10"
2025,"B154","9943093","01",93,10070352000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",295,,"2025-08-19 15:01:00","2025-08-19 23:59:00","2025-10-10"
2025,"B154","9943093","01",93,10070352000,18843,,296,,"2025-08-19 15:03:00","2025-08-26 16:00:00","2025-10-10"
2025,"B154","9943093","01",93,10070352000,18802,"Pembuktian kualifikasi",297,,"2025-08-26 09:00:00","2025-08-26 15:00:00","2025-10-10"
2025,"B154","9943093","01",93,10070352000,18804,"Penetapan pemenang",298,,"2025-08-26 15:05:00","2025-08-26 17:00:00","2025-10-10"
2025,"B154","9943093","01",93,10070352000,18810,"Pengumuman pemenang",299,,"2025-08-26 17:01:00","2025-08-26 23:59:00","2025-10-10"
2025,"B154","9943093","01",93,10070352000,18789,"Masa Sanggah Hasil Lelang",300,,"2025-08-27 00:00:00","2025-09-01 08:00:00","2025-10-10"
2025,"B154","9943093","01",93,10070352000,18817,"Surat penunjukan penyedia barang/jasa",301,,"2025-09-01 08:00:00","2025-09-05 16:00:00","2025-10-10"
2025,"B154","9943093","01",93,10070352000,18803,"Penandatanganan  kontrak",302,,"2025-09-08 08:00:00","2025-09-15 16:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10072623000,18808,"Pengumuman prakualifikasi",172,,"2025-08-28 13:00:00","2025-09-04 13:15:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10072623000,18778,"Download dokumen prakualifikasi",173,,"2025-08-28 13:00:00","2025-09-08 09:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10072623000,18832,"Penjelasan Dokumen Prakualifikasi",174,,"2025-09-01 09:00:00","2025-09-01 10:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10072623000,18827,"Upload dokumen prakualifikasi",175,,"2025-09-01 13:00:00","2025-09-15 09:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10072623000,18779,"Evaluasi dokumen kualifikasi dan pembuktian kualifikasi",176,,"2025-09-15 09:01:00","2025-09-18 23:59:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10072623000,18802,"Pembuktian kualifikasi",177,,"2025-09-17 00:00:00","2025-09-18 15:20:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10072623000,18830,"Penetapan Hasil Kualifikasi",178,,"2025-09-18 15:21:00","2025-09-18 16:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10072623000,18811,"Penjelasan",179,,"2025-09-18 16:01:00","2025-09-19 08:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10072623000,18791,"Masa sanggah prakualifikasi",180,,"2025-09-19 08:01:00","2025-09-24 08:02:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10072623000,18776,,181,,"2025-09-24 08:30:00","2025-10-02 10:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10072623000,18812,"Penjelasan dokumen lelang",182,,"2025-09-29 09:00:00","2025-09-29 10:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10072623000,18833,"Upload Dokumen Penawaran",183,,"2025-09-29 13:00:00","2025-10-02 10:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10072623000,18795,"Pembukaan dan evaluasi penawaran file I",184,,"2025-10-02 10:01:00","2025-10-06 17:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10072623000,18793,"Pemberitahuan/pengumuman peringkat teknis",186,,"2025-10-06 17:01:00","2025-10-07 08:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10072623000,18796,"Pembukaan dan evaluasi penawaran file II",187,,"2025-10-07 08:01:00","2025-10-07 14:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10072623000,18804,"Penetapan pemenang",188,,"2025-10-07 14:01:00","2025-10-07 15:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10072623000,18810,"Pengumuman pemenang",189,,"2025-10-07 15:01:00","2025-10-08 07:59:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10072623000,18789,"Masa Sanggah Hasil Lelang",190,,"2025-10-08 08:00:00","2025-10-13 08:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10072623000,18784,"Klarifikasi dan negosiasi teknis dan biaya",191,,"2025-10-13 00:00:00","2025-10-14 23:59:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10072623000,18817,"Surat penunjukan penyedia barang/jasa",193,,"2025-10-15 00:00:00","2025-10-16 23:59:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10072623000,18803,"Penandatanganan  kontrak",194,,"2025-10-17 00:00:00","2025-10-30 23:59:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10073469000,18807,"Pengumuman pascakualifikasi",291,,"2025-09-01 17:00:00","2025-09-07 23:59:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10073469000,18777,"Download dokumen pemilihan dan kualifikasi",292,,"2025-09-01 17:00:00","2025-09-08 13:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10073469000,18812,"Penjelasan dokumen lelang",293,,"2025-09-04 08:00:00","2025-09-04 09:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10073469000,18833,"Upload Dokumen Penawaran",294,,"2025-09-04 13:00:00","2025-09-08 13:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10073469000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",295,,"2025-09-08 13:01:00","2025-09-08 23:59:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10073469000,18843,,296,,"2025-09-08 14:00:00","2025-09-16 16:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10073469000,18802,"Pembuktian kualifikasi",297,,"2025-09-16 08:00:00","2025-09-16 16:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10073469000,18804,"Penetapan pemenang",298,,"2025-09-16 16:01:00","2025-09-16 16:30:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10073469000,18810,"Pengumuman pemenang",299,,"2025-09-16 16:31:00","2025-09-16 23:59:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10073469000,18789,"Masa Sanggah Hasil Lelang",300,,"2025-09-17 00:00:00","2025-09-22 08:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10073469000,18817,"Surat penunjukan penyedia barang/jasa",301,,"2025-09-22 08:01:00","2025-09-24 16:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10073469000,18803,"Penandatanganan  kontrak",302,,"2025-09-24 08:00:00","2025-10-07 16:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10074302000,18777,"Download dokumen pemilihan dan kualifikasi",292,,"2025-08-29 07:30:00","2025-09-04 13:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10074302000,18807,"Pengumuman pascakualifikasi",291,,"2025-08-29 07:30:00","2025-09-04 23:59:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10074302000,18812,"Penjelasan dokumen lelang",293,,"2025-09-01 08:00:00","2025-09-01 09:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10074302000,18833,"Upload Dokumen Penawaran",294,,"2025-09-01 10:00:00","2025-09-04 13:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10074302000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",295,,"2025-09-04 13:01:00","2025-09-04 14:00:00","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10074302000,18843,,296,,"2025-09-04 14:01:00","2025-09-12 23:59:00","2025-10-10"
