tahun_anggaran,kd_klpd,kd_satker,kd_satker_str,kd_lpse,kd_nontender,kd_tahapan,nama_tahapan,kd_akt,nama_akt,tgl_awal,tgl_akhir,_event_date
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375295000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-09-17T12:00:00.000000Z","2025-09-17T12:05:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375295000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-09-17T12:06:00.000000Z","2025-10-07T08:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375295000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-09-18T09:00:00.000000Z","2025-10-07T08:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375295000,18841,,5,"TANDATANGAN_SPK","2025-09-22T08:00:00.000000Z","2025-10-10T15:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375301000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-09-13T14:00:00.000000Z","2025-09-17T11:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375301000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-09-17T12:00:00.000000Z","2025-09-17T12:05:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375301000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-09-17T12:06:00.000000Z","2025-10-07T08:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375301000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-09-18T09:00:00.000000Z","2025-10-07T08:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375301000,18841,,5,"TANDATANGAN_SPK","2025-09-22T08:00:00.000000Z","2025-10-10T15:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375308000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-09-13T13:00:00.000000Z","2025-09-16T15:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375308000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-09-16T16:00:00.000000Z","2025-09-16T16:05:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375308000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-09-16T16:06:00.000000Z","2025-09-19T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375308000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-09-18T09:00:00.000000Z","2025-09-19T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375308000,18841,,5,"TANDATANGAN_SPK","2025-09-22T08:00:00.000000Z","2025-10-03T15:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375311000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-09-13T13:00:00.000000Z","2025-09-16T15:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375311000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-09-16T16:00:00.000000Z","2025-09-16T16:05:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375311000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-09-16T16:06:00.000000Z","2025-09-19T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375311000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-09-18T09:00:00.000000Z","2025-09-19T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375311000,18841,,5,"TANDATANGAN_SPK","2025-09-22T08:00:00.000000Z","2025-10-03T15:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375328000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-09-13T13:00:00.000000Z","2025-09-16T15:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375328000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-09-16T16:00:00.000000Z","2025-09-16T16:05:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375328000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-09-16T16:06:00.000000Z","2025-09-19T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375328000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-09-18T09:00:00.000000Z","2025-09-19T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375328000,18841,,5,"TANDATANGAN_SPK","2025-09-22T08:00:00.000000Z","2025-10-03T15:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375345000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-09-13T13:00:00.000000Z","2025-09-16T15:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375345000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-09-16T16:00:00.000000Z","2025-09-16T16:05:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375345000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-09-16T16:06:00.000000Z","2025-09-19T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375345000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-09-18T09:00:00.000000Z","2025-09-19T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375345000,18841,,5,"TANDATANGAN_SPK","2025-09-22T08:00:00.000000Z","2025-10-03T15:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375348000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-09-13T14:00:00.000000Z","2025-09-16T15:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375348000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-09-16T16:00:00.000000Z","2025-09-16T16:05:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375348000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-09-16T16:06:00.000000Z","2025-09-19T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375348000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-09-18T09:00:00.000000Z","2025-09-19T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375348000,18841,,5,"TANDATANGAN_SPK","2025-09-22T08:00:00.000000Z","2025-10-03T15:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375359000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-09-13T13:00:00.000000Z","2025-09-16T15:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375359000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-09-16T16:00:00.000000Z","2025-09-16T16:05:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375359000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-09-16T16:06:00.000000Z","2025-09-19T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375359000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-09-18T09:00:00.000000Z","2025-09-19T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375359000,18841,,5,"TANDATANGAN_SPK","2025-09-22T08:00:00.000000Z","2025-10-03T15:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375361000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-09-13T14:00:00.000000Z","2025-09-16T15:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375361000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-09-16T16:00:00.000000Z","2025-09-16T16:05:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375361000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-09-16T16:06:00.000000Z","2025-09-19T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375361000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-09-18T09:00:00.000000Z","2025-09-19T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375361000,18841,,5,"TANDATANGAN_SPK","2025-09-22T08:00:00.000000Z","2025-10-03T15:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375378000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-09-20T08:00:00.000000Z","2025-09-26T07:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375378000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-09-26T08:00:00.000000Z","2025-09-26T08:05:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375378000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-09-26T08:06:00.000000Z","2025-09-26T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375378000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-09-26T11:00:00.000000Z","2025-09-26T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375378000,18841,,5,"TANDATANGAN_SPK","2025-09-29T08:00:00.000000Z","2025-10-07T15:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375389000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-09-13T13:00:00.000000Z","2025-09-16T15:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375389000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-09-16T16:00:00.000000Z","2025-09-16T16:05:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375389000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-09-16T16:06:00.000000Z","2025-09-19T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375389000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-09-18T09:00:00.000000Z","2025-09-19T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375389000,18841,,5,"TANDATANGAN_SPK","2025-09-22T08:00:00.000000Z","2025-10-03T15:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375391000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-09-13T13:00:00.000000Z","2025-09-16T15:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375391000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-09-16T16:00:00.000000Z","2025-09-16T16:05:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375391000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-09-16T16:06:00.000000Z","2025-10-06T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375391000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-09-18T09:00:00.000000Z","2025-10-06T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375391000,18841,,5,"TANDATANGAN_SPK","2025-09-22T08:00:00.000000Z","2025-10-10T15:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375397000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-09-13T13:00:00.000000Z","2025-09-16T15:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375397000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-09-16T16:00:00.000000Z","2025-09-16T16:05:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375397000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-09-16T16:06:00.000000Z","2025-09-19T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375397000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-09-18T09:00:00.000000Z","2025-09-19T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375397000,18841,,5,"TANDATANGAN_SPK","2025-09-22T08:00:00.000000Z","2025-10-03T15:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375402000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-09-13T13:00:00.000000Z","2025-09-16T15:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375402000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-09-16T16:00:00.000000Z","2025-09-16T16:05:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375402000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-09-16T16:06:00.000000Z","2025-10-06T15:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375402000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-09-18T09:00:00.000000Z","2025-10-06T15:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375402000,18841,,5,"TANDATANGAN_SPK","2025-09-22T08:00:00.000000Z","2025-10-10T15:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375449000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-09-13T15:00:00.000000Z","2025-09-16T15:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375449000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-09-16T16:00:00.000000Z","2025-09-16T16:05:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375449000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-09-16T16:06:00.000000Z","2025-09-19T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375449000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-09-18T09:00:00.000000Z","2025-09-19T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375449000,18841,,5,"TANDATANGAN_SPK","2025-09-22T08:00:00.000000Z","2025-10-03T15:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375451000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-09-13T13:00:00.000000Z","2025-09-16T15:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375451000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-09-16T16:00:00.000000Z","2025-09-16T16:05:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375451000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-09-16T16:06:00.000000Z","2025-09-19T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375451000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-09-18T09:00:00.000000Z","2025-09-19T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375451000,18841,,5,"TANDATANGAN_SPK","2025-09-22T08:00:00.000000Z","2025-10-03T15:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375461000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-09-13T15:00:00.000000Z","2025-09-16T15:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375461000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-09-16T16:00:00.000000Z","2025-09-16T16:05:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375461000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-09-16T16:06:00.000000Z","2025-09-19T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375461000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-09-18T09:00:00.000000Z","2025-09-19T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375461000,18841,,5,"TANDATANGAN_SPK","2025-09-22T08:00:00.000000Z","2025-10-03T15:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375469000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-09-13T14:00:00.000000Z","2025-09-16T15:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375469000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-09-16T16:00:00.000000Z","2025-09-16T16:05:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375469000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-09-16T16:06:00.000000Z","2025-09-19T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375469000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-09-18T09:00:00.000000Z","2025-09-19T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375469000,18841,,5,"TANDATANGAN_SPK","2025-09-22T08:00:00.000000Z","2025-10-03T15:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375483000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-09-13T13:00:00.000000Z","2025-09-16T15:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375483000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-09-16T16:00:00.000000Z","2025-09-16T16:05:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375483000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-09-16T16:06:00.000000Z","2025-09-19T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375483000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-09-18T09:00:00.000000Z","2025-09-19T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375483000,18841,,5,"TANDATANGAN_SPK","2025-09-22T08:00:00.000000Z","2025-10-03T15:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375489000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-09-13T14:00:00.000000Z","2025-09-16T15:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375489000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-09-16T16:00:00.000000Z","2025-09-16T16:05:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375489000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-09-16T16:06:00.000000Z","2025-09-19T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375489000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-09-18T09:00:00.000000Z","2025-09-19T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375489000,18841,,5,"TANDATANGAN_SPK","2025-09-22T08:00:00.000000Z","2025-10-03T15:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375490000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-09-13T14:00:00.000000Z","2025-09-22T08:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375490000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-09-22T09:00:00.000000Z","2025-09-22T09:05:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375490000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-09-22T09:06:00.000000Z","2025-09-22T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375490000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-09-22T11:00:00.000000Z","2025-09-23T13:00:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375490000,18841,,5,"TANDATANGAN_SPK","2025-09-23T14:00:00.000000Z","2025-10-03T15:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375497000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-09-13T15:00:00.000000Z","2025-09-16T15:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375497000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-09-16T16:00:00.000000Z","2025-09-16T16:05:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375497000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-09-16T16:06:00.000000Z","2025-09-19T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375497000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-09-18T09:00:00.000000Z","2025-09-19T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375497000,18841,,5,"TANDATANGAN_SPK","2025-09-22T08:00:00.000000Z","2025-10-03T15:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375503000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-09-17T08:00:00.000000Z","2025-09-19T08:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375503000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-09-19T09:00:00.000000Z","2025-09-19T09:05:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375503000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-09-19T09:06:00.000000Z","2025-09-19T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375503000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-09-19T11:00:00.000000Z","2025-09-19T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375503000,18841,,5,"TANDATANGAN_SPK","2025-09-22T08:00:00.000000Z","2025-10-03T15:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375506000,18833,"Upload Dokumen Penawaran",1,"PEMASUKAN_PENAWARAN","2025-09-13T14:00:00.000000Z","2025-09-16T15:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375506000,18798,"Pembukaan file dokumen penawaran  (dokumen penawaran harga, administrasi dan teknis) serta dokumen kualifikasi",2,"PEMBUKAAN_PENAWARAN","2025-09-16T16:00:00.000000Z","2025-09-16T16:05:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375506000,18781,"Evaluasi penawaran",3,"EVALUASI_PENAWARAN","2025-09-16T16:06:00.000000Z","2025-09-19T23:59:00.000000Z","2025-10-10"
2025,"D107","12335093","1.03.2.15.1.04.03.0000",93,10375506000,18840,,4,"KLARIFIKASI_NEGOSIASI","2025-09-18T09:00:00.000000Z","2025-09-19T23:59:00.000000Z","2025-10-10"
